,actionTimes,actions,clickTimes,clicks,condition,delays,infoCost,minTime,path,rt,score,time_elapsed,trialID,trialIndex,trial_type,worker_id,assignment_id,pid,feedback
4,"[7031, 19181, 22357]","[u'down', u'down', u'right']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[7031, 3245, 2436]",10.0,343524,0.0,1.0,graph,A12O9P1OTMJOPW,3W92K5RLWUHPIQGSB9CSB5O1OFUV5G,0,True
5,"[7282, 24345, 27786]","[u'down', u'down', u'left']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 16]","[7282, 8161, 2634]",14.0,402477,4.0,2.0,graph,A12O9P1OTMJOPW,3W92K5RLWUHPIQGSB9CSB5O1OFUV5G,0,True
6,"[1852, 11501, 15371]","[u'up', u'up', u'right']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 13]","[1851, 605, 3093]",13.0,461740,2.0,3.0,graph,A12O9P1OTMJOPW,3W92K5RLWUHPIQGSB9CSB5O1OFUV5G,0,True
7,"[2857, 13026, 15146]","[u'right', u'right', u'up']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 10]","[2857, 1165, 1327]",8.0,519419,1.0,4.0,graph,A12O9P1OTMJOPW,3W92K5RLWUHPIQGSB9CSB5O1OFUV5G,0,True
8,"[17215, 27920, 29479]","[u'right', u'right', u'up']","[2822, 5309, 6163, 6991, 11051, 14558]","[u'4', u'5', u'2', u'3', u'10', u'11']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 10]","[17215, 497, 845]",12.4,577619,7.0,5.0,graph,A12O9P1OTMJOPW,3W92K5RLWUHPIQGSB9CSB5O1OFUV5G,0,True
9,"[12655, 22870, 24670]","[u'left', u'left', u'down']","[5708, 7556, 9365, 10350]","[u'5', u'4', u'15', u'14']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 15]","[12654, 543, 1044]",21.6,635395,6.0,6.0,graph,A12O9P1OTMJOPW,3W92K5RLWUHPIQGSB9CSB5O1OFUV5G,0,True
10,"[20888, 31432, 33048]","[u'right', u'right', u'up']","[5583, 10566, 11671, 17313, 18777]","[u'3', u'12', u'13', u'2', u'10']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 10]","[20888, 731, 807]",26.0,694860,3.0,7.0,graph,A12O9P1OTMJOPW,3W92K5RLWUHPIQGSB9CSB5O1OFUV5G,0,True
11,"[16234, 26978, 29082]","[u'down', u'down', u'left']","[3367, 6983, 8066, 9439, 10950, 11849]","[u'2', u'10', u'11', u'5', u'17', u'16']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 16]","[16234, 706, 1327]",6.4,754155,5.0,8.0,graph,A12O9P1OTMJOPW,3W92K5RLWUHPIQGSB9CSB5O1OFUV5G,0,True
15,"[9055, 24390, 30885]","[u'up', u'up', u'left']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 12]","[9055, 6142, 5575]",23.0,176111,4.0,1.0,graph,A1F7TXGSWETWX0,3GS6S824SQX6N4M35JDARO71M9WWNH,1,True
16,"[3804, 16156, 22436]","[u'down', u'down', u'right']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[3803, 3168, 5337]",10.0,236663,1.0,2.0,graph,A1F7TXGSWETWX0,3GS6S824SQX6N4M35JDARO71M9WWNH,1,True
17,"[1164, 10964, 15916]","[u'left', u'left', u'up']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 14]","[1164, 627, 4019]",40.0,293144,0.0,3.0,graph,A1F7TXGSWETWX0,3GS6S824SQX6N4M35JDARO71M9WWNH,1,True
18,"[840, 10848, 14288]","[u'right', u'right', u'down']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 11]","[840, 833, 2520]",10.0,349983,7.0,4.0,graph,A1F7TXGSWETWX0,3GS6S824SQX6N4M35JDARO71M9WWNH,1,True
19,"[1387, 50068, 52163]","[u'up', u'up', u'left']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 12]","[1387, 39506, 1175]",-1.0,410719,3.0,5.0,graph,A1F7TXGSWETWX0,3GS6S824SQX6N4M35JDARO71M9WWNH,1,True
20,"[1469, 11212, 12860]","[u'down', u'down', u'left']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 16]","[1468, 576, 732]",4.0,468000,2.0,6.0,graph,A1F7TXGSWETWX0,3GS6S824SQX6N4M35JDARO71M9WWNH,1,True
21,"[1379, 11755, 22923]","[u'left', u'left', u'down']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 15]","[1379, 1210, 10232]",4.0,537728,5.0,7.0,graph,A1F7TXGSWETWX0,3GS6S824SQX6N4M35JDARO71M9WWNH,1,True
22,"[3987, 25436, 29259]","[u'right', u'right', u'up']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 10]","[3987, 12272, 2922]",16.0,596465,6.0,8.0,graph,A1F7TXGSWETWX0,3GS6S824SQX6N4M35JDARO71M9WWNH,1,True
30,"[3635, 15768, 28058]","[u'right', u'right', u'up']",[24617],[u'10'],0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 10]","[3633, 2343, 11024]",32.4,616836,3.0,1.0,graph,A1GVMH6U54ZT8V,30OG32W0SUBC640CKJJ45I01F5RNES,2,True
31,"[2483, 13091, 18791]","[u'down', u'down', u'right']","[15709, 17506]","[u'17', u'16']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[2482, 866, 4385]",38.8,685751,4.0,2.0,graph,A1GVMH6U54ZT8V,30OG32W0SUBC640CKJJ45I01F5RNES,2,True
32,"[8303, 18766, 24003]","[u'right', u'right', u'up']","[21526, 22640]","[u'10', u'11']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 10]","[8303, 573, 3973]",30.8,742443,2.0,3.0,graph,A1GVMH6U54ZT8V,30OG32W0SUBC640CKJJ45I01F5RNES,2,True
33,"[5476, 16667, 22672]","[u'left', u'left', u'down']","[19877, 21253]","[u'14', u'15']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 15]","[5475, 1381, 4732]",24.8,810514,6.0,4.0,graph,A1GVMH6U54ZT8V,30OG32W0SUBC640CKJJ45I01F5RNES,2,True
34,"[2242, 12696, 16746]","[u'up', u'up', u'right']","[14475, 15860]","[u'13', u'12']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 13]","[2242, 692, 2648]",11.8,867263,0.0,5.0,graph,A1GVMH6U54ZT8V,30OG32W0SUBC640CKJJ45I01F5RNES,2,True
35,"[7727, 18241, 23629]","[u'down', u'down', u'right']","[21292, 22382]","[u'17', u'16']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[7727, 763, 4033]",-1.2,952605,7.0,6.0,graph,A1GVMH6U54ZT8V,30OG32W0SUBC640CKJJ45I01F5RNES,2,True
36,"[15387, 33696, 38712]","[u'left', u'left', u'up']","[4019, 5191, 6825, 7820, 36415, 37600]","[u'3', u'2', u'5', u'4', u'15', u'14']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 14]","[15387, 5809, 3805]",24.4,1021135,5.0,7.0,graph,A1GVMH6U54ZT8V,30OG32W0SUBC640CKJJ45I01F5RNES,2,True
37,"[5143, 19138, 28798]","[u'up', u'up', u'left']","[3222, 4276, 21304, 22451]","[u'3', u'4', u'13', u'12']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 12]","[5143, 2482, 8344]",14.6,1124431,1.0,8.0,graph,A1GVMH6U54ZT8V,30OG32W0SUBC640CKJJ45I01F5RNES,2,True
41,"[4634, 15716, 23485]","[u'right', u'right', u'up']",[20357],[u'10'],0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 10]","[4633, 1062, 6521]",32.4,242298,2.0,1.0,graph,A1MV2B8I02QVOE,3LPW2N6LKT2P5BRS6J2NFJMIA7KU5N,3,True
42,"[5030, 15410, 21174]","[u'right', u'right', u'up']","[19246, 20029]","[u'10', u'11']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 10]","[5030, 570, 4421]",4.8,330872,1.0,2.0,graph,A1MV2B8I02QVOE,3LPW2N6LKT2P5BRS6J2NFJMIA7KU5N,3,True
43,"[5403, 18393, 76439]","[u'up', u'up', u'right']","[2017, 19824, 20672]","[u'3', u'13', u'12']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 13]","[5403, 1966, 56806]",-3.8,414618,5.0,3.0,graph,A1MV2B8I02QVOE,3LPW2N6LKT2P5BRS6J2NFJMIA7KU5N,3,True
44,"[11414, 27689, 31483]","[u'left', u'left', u'down']","[2285, 3134, 3917, 4465, 5090, 6065, 6897, 29269, 30269]","[u'3', u'4', u'5', u'2', u'6', u'7', u'8', u'14', u'15']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 15]","[11412, 1477, 2217]",13.6,495697,6.0,4.0,graph,A1MV2B8I02QVOE,3LPW2N6LKT2P5BRS6J2NFJMIA7KU5N,3,True
45,"[11472, 24948, 26406]","[u'left', u'left', u'up']","[5359, 6595, 7698, 8491, 9256, 10118]","[u'12', u'10', u'17', u'16', u'15', u'14']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 14]","[11472, 562, 30]",8.4,560959,7.0,5.0,graph,A1MV2B8I02QVOE,3LPW2N6LKT2P5BRS6J2NFJMIA7KU5N,3,True
46,"[2140, 13495, 20934]","[u'down', u'down', u'right']","[17776, 18735]","[u'17', u'16']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[2140, 1243, 6039]",6.8,617990,0.0,6.0,graph,A1MV2B8I02QVOE,3LPW2N6LKT2P5BRS6J2NFJMIA7KU5N,3,True
47,"[1838, 12934, 16277]","[u'left', u'left', u'down']","[14380, 15344]","[u'14', u'15']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 15]","[1837, 1183, 2050]",22.8,681924,3.0,7.0,graph,A1MV2B8I02QVOE,3LPW2N6LKT2P5BRS6J2NFJMIA7KU5N,3,True
48,"[2085, 16095, 21973]","[u'up', u'up', u'left']","[19573, 20686]","[u'13', u'12']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 12]","[2085, 2677, 2404]",19.8,743382,4.0,8.0,graph,A1MV2B8I02QVOE,3LPW2N6LKT2P5BRS6J2NFJMIA7KU5N,3,True
56,"[12411, 58550, 63508]","[u'down', u'down', u'right']","[1605, 2579, 3611, 5034, 5715, 6362, 67347, 68100]","[u'3', u'13', u'12', u'2', u'10', u'11', u'9', u'5']",2.0,"[27, 0, 0]",1.6,45.0,"[1, 5, 9, 17]","[12410, 15404, 3829]",-2.8,792792,1.0,1.0,graph,A1R3W25JDAUQ09,392CY0QWG1R201SSYXUZROSTGH34IN,4,True
57,"[8605, 39006, 42441]","[u'left', u'left', u'down']","[2127, 3270, 4254, 5229, 6350]","[u'2', u'4', u'8', u'15', u'14']",2.0,"[24, 0, 0]",1.6,45.0,"[1, 4, 8, 15]","[8603, 1873, 2400]",20.0,886806,6.0,2.0,graph,A1R3W25JDAUQ09,392CY0QWG1R201SSYXUZROSTGH34IN,4,True
58,"[15226, 39317, 40339]","[u'up', u'up', u'right']","[9912, 10986, 11906, 12666, 13442]","[u'2', u'3', u'7', u'13', u'12']",2.0,"[17, 0, 0]",1.6,45.0,"[1, 3, 7, 13]","[15226, 3554, 2]",7.0,979666,0.0,3.0,graph,A1R3W25JDAUQ09,392CY0QWG1R201SSYXUZROSTGH34IN,4,True
59,"[9078, 44974, 49314]","[u'left', u'left', u'up']","[2026, 3114, 3603, 4131, 5162, 6891, 7683, 46331, 47139]","[u'4', u'3', u'2', u'5', u'9', u'6', u'8', u'14', u'15']",2.0,"[12, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[9078, 18862, 3183]",-4.4,1175064,2.0,4.0,graph,A1R3W25JDAUQ09,392CY0QWG1R201SSYXUZROSTGH34IN,4,True
60,"[11010, 55200, 56253]","[u'right', u'right', u'up']","[2781, 3764, 4428, 5013, 5772, 6340, 7300, 7884, 8584]","[u'2', u'4', u'3', u'5', u'17', u'16', u'10', u'11', u'6']",2.0,"[39, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[11009, 33, 2]",19.6,1278096,3.0,5.0,graph,A1R3W25JDAUQ09,392CY0QWG1R201SSYXUZROSTGH34IN,4,True
61,"[6766, 22504, 23799]","[u'right', u'right', u'up']","[968, 1630, 2095, 2637, 3463, 4150, 4999]","[u'2', u'4', u'5', u'3', u'10', u'11', u'6']",2.0,"[11, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[6765, 28, 211]",10.8,1367462,7.0,6.0,graph,A1R3W25JDAUQ09,392CY0QWG1R201SSYXUZROSTGH34IN,4,True
62,"[8615, 72021, 73049]","[u'down', u'down', u'right']","[1948, 2482, 2956, 3972, 4690, 5291, 6548, 7163, 7651]","[u'2', u'4', u'3', u'14', u'15', u'5', u'17', u'16', u'9']",2.0,"[47, 0, 0]",1.6,45.0,"[1, 5, 9, 17]","[8613, 11690, 1]",27.6,1471733,4.0,7.0,graph,A1R3W25JDAUQ09,392CY0QWG1R201SSYXUZROSTGH34IN,4,True
63,"[8654, 53854, 54886]","[u'left', u'left', u'up']","[746, 1233, 1753, 2433, 3192, 3722, 6649, 7048]","[u'2', u'4', u'3', u'14', u'15', u'8', u'7', u'13']",2.0,"[37, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[8653, 3581, 15]",21.2,1560797,5.0,8.0,graph,A1R3W25JDAUQ09,392CY0QWG1R201SSYXUZROSTGH34IN,4,True
73,"[25175, 104093, 107669]","[u'right', u'right', u'up']","[7141, 10462, 12026, 12737, 13849, 15011, 15900, 18261, 21263, 21863]","[u'2', u'5', u'4', u'3', u'9', u'17', u'16', u'10', u'6', u'11']",2.0,"[42, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[25174, 34030, 2840]",18.0,525296,3.0,1.0,graph,A1RG8PCK9V4QP,3QAVNHZ3EM4JSRGFS113W76LPVUALJ,5,True
74,"[139200, 155079, 159847]","[u'right', u'right', u'up']","[134768, 135591, 136205, 136779, 151019, 152317, 152942]","[u'3', u'2', u'5', u'4', u'10', u'6', u'11']",2.0,"[9, 3, 0]",1.6,45.0,"[1, 2, 6, 10]","[139200, 4936, 850]",10.8,690863,7.0,2.0,graph,A1RG8PCK9V4QP,3QAVNHZ3EM4JSRGFS113W76LPVUALJ,5,True
75,"[15649, 44123, 46322]","[u'up', u'up', u'right']","[3944, 5994, 6756, 7294]","[u'3', u'12', u'13', u'7']",2.0,"[26, 0, 0]",1.6,45.0,"[1, 3, 7, 13]","[15649, 720, 1428]",14.6,765863,1.0,3.0,graph,A1RG8PCK9V4QP,3QAVNHZ3EM4JSRGFS113W76LPVUALJ,5,True
76,"[19422, 85021, 86774]","[u'right', u'right', u'up']","[3030, 3694, 4319, 4957, 6307, 6843, 7457, 8806, 9369, 10169, 11419, 12169, 12644, 13519, 13857, 14157]","[u'3', u'4', u'5', u'2', u'16', u'9', u'17', u'15', u'8', u'14', u'10', u'6', u'11', u'13', u'7', u'12']",2.0,"[61, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[19422, 1419, 1080]",8.4,878135,2.0,4.0,graph,A1RG8PCK9V4QP,3QAVNHZ3EM4JSRGFS113W76LPVUALJ,5,True
77,"[19150, 39560, 43934]","[u'up', u'up', u'left']","[3589, 4785, 6001, 6888, 30175, 31614, 38002]","[u'2', u'4', u'3', u'5', u'12', u'7', u'13']",2.0,"[8, 3, 0]",1.6,45.0,"[1, 3, 7, 12]","[19150, 10430, 412]",25.8,938415,6.0,5.0,graph,A1RG8PCK9V4QP,3QAVNHZ3EM4JSRGFS113W76LPVUALJ,5,True
78,"[17853, 34917, 39238]","[u'down', u'down', u'left']","[2210, 3160, 9974, 10722, 30660, 32085, 32834]","[u'4', u'3', u'2', u'5', u'9', u'16', u'17']",2.0,"[10, 3, 0]",1.6,45.0,"[1, 5, 9, 16]","[17853, 5116, 370]",-7.2,1003327,0.0,6.0,graph,A1RG8PCK9V4QP,3QAVNHZ3EM4JSRGFS113W76LPVUALJ,5,True
79,"[16565, 30757, 31885]","[u'down', u'down', u'right']","[7517, 8716, 10204, 11015, 12615, 29190]","[u'8', u'6', u'7', u'9', u'5', u'17']",2.0,"[10, 1, 0]",1.6,45.0,"[1, 5, 9, 17]","[16565, 2013, 228]",32.4,1064446,4.0,7.0,graph,A1RG8PCK9V4QP,3QAVNHZ3EM4JSRGFS113W76LPVUALJ,5,True
80,"[14815, 60104, 60951]","[u'left', u'left', u'up']","[3827, 5127, 6264, 7403, 8501, 9541, 10115, 11640, 12353, 13214]","[u'7', u'9', u'6', u'8', u'2', u'10', u'11', u'14', u'15', u'4']",2.0,"[41, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[14815, 1145, 120]",18.0,1157724,5.0,8.0,graph,A1RG8PCK9V4QP,3QAVNHZ3EM4JSRGFS113W76LPVUALJ,5,True
88,"[4510, 18247, 21008]","[u'down', u'down', u'left']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 16]","[4508, 1294, 2]",14.0,260362,4.0,1.0,graph,A1RPQXFV02P72A,3UXUOQ9OKEXKD6RDO70TD2OKUBPA7A,6,True
89,"[4834, 18393, 23744]","[u'left', u'left', u'up']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 14]","[4834, 1161, 2641]",18.0,326043,7.0,2.0,graph,A1RPQXFV02P72A,3UXUOQ9OKEXKD6RDO70TD2OKUBPA7A,6,True
90,"[3229, 16583, 26293]","[u'left', u'left', u'up']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 4, 8, 14]","[3228, 971, 6959]",4.0,389251,1.0,3.0,graph,A1RPQXFV02P72A,3UXUOQ9OKEXKD6RDO70TD2OKUBPA7A,6,True
91,"[1271, 14468, 17440]","[u'right', u'right', u'down']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 2, 6, 11]","[1271, 601, 2]",6.0,456091,5.0,4.0,graph,A1RPQXFV02P72A,3UXUOQ9OKEXKD6RDO70TD2OKUBPA7A,6,True
92,"[3238, 16747, 20970]","[u'down', u'down', u'left']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 16]","[3238, 1058, 1382]",6.0,520851,3.0,5.0,graph,A1RPQXFV02P72A,3UXUOQ9OKEXKD6RDO70TD2OKUBPA7A,6,True
93,"[2284, 16295, 20726]","[u'up', u'up', u'right']",[],[],0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 13]","[2283, 1328, 1660]",13.0,586581,2.0,6.0,graph,A1RPQXFV02P72A,3UXUOQ9OKEXKD6RDO70TD2OKUBPA7A,6,True
94,"[11243, 34202, 41905]","[u'down', u'down', u'right']","[1217, 4391, 6924, 9071, 37788, 39382]","[u'2', u'4', u'5', u'3', u'17', u'16']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 5, 9, 17]","[11243, 963, 4637]",0.4,664805,0.0,7.0,graph,A1RPQXFV02P72A,3UXUOQ9OKEXKD6RDO70TD2OKUBPA7A,6,True
95,"[19065, 44029, 46861]","[u'up', u'up', u'left']","[1876, 5069, 6884, 9880, 11582, 12861, 14655, 17343]","[u'10', u'14', u'13', u'15', u'17', u'16', u'12', u'11']",0.0,"[8, 0, 1]",1.6,45.0,"[1, 3, 7, 12]","[19065, 676, 5]",24.2,739915,6.0,8.0,graph,A1RPQXFV02P72A,3UXUOQ9OKEXKD6RDO70TD2OKUBPA7A,6,True
103,"[7620, 20177, 26432]","[u'up', u'up', u'left']","[3573, 6440, 24680, 25848]","[u'2', u'3', u'12', u'13']",2.0,"[5, 0, 0]",1.6,45.0,"[1, 3, 7, 12]","[7620, 1135, 4063]",16.6,227693,4.0,1.0,graph,A1SL65Z68BK1UT,351SEKWQS0H1WG1CCNTKMLTGA3GMDY,7,True
104,"[8276, 17324, 22387]","[u'down', u'down', u'right']","[6543, 19529, 20227]","[u'5', u'16', u'17']",2.0,"[2, 0, 0]",1.6,45.0,"[1, 5, 9, 17]","[8276, 2016, 2870]",5.2,291794,0.0,2.0,graph,A1SL65Z68BK1UT,351SEKWQS0H1WG1CCNTKMLTGA3GMDY,7,True
105,"[19392, 34495, 36446]","[u'up', u'up', u'left']","[3864, 5358, 5978, 7037, 8322, 10343, 10962, 13872, 14591, 15052, 15665, 16424, 16802, 17144, 17568]","[u'4', u'14', u'15', u'6', u'2', u'11', u'10', u'5', u'9', u'17', u'16', u'3', u'7', u'12', u'13']",2.0,"[None, 0, 0]",1.6,45.0,"[1, 3, 7, 12]","[19391, 4, 163]",13.0,366372,6.0,3.0,graph,A1SL65Z68BK1UT,351SEKWQS0H1WG1CCNTKMLTGA3GMDY,7,True
106,"[8332, 51265, 53401]","[u'up', u'up', u'left']","[1563, 2322, 2738, 3405, 4838, 5339, 5911]","[u'3', u'5', u'2', u'4', u'12', u'13', u'7']",2.0,"[28, 0, 0]",1.6,45.0,"[1, 3, 7, 12]","[8331, 1588, 4]",9.8,462134,1.0,4.0,graph,A1SL65Z68BK1UT,351SEKWQS0H1WG1CCNTKMLTGA3GMDY,7,True
107,"[7964, 40365, 42415]","[u'right', u'right', u'up']","[2602, 3158, 3683, 4200, 5140, 5750, 6214]","[u'3', u'2', u'5', u'4', u'6', u'10', u'11']",2.0,"[17, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[7963, 1662, 4]",10.8,560534,7.0,5.0,graph,A1SL65Z68BK1UT,351SEKWQS0H1WG1CCNTKMLTGA3GMDY,7,True
108,"[12403, 104601, 106394]","[u'left', u'left', u'up']","[2127, 2545, 3109, 3665, 5123, 5743, 6182, 6882, 7217, 7671, 8628, 9449, 9826]","[u'3', u'2', u'5', u'4', u'7', u'12', u'13', u'8', u'14', u'15', u'9', u'17', u'16']",2.0,"[73, 0, 0]",1.6,45.0,"[1, 4, 8, 14]","[12402, 2219, 3]",13.2,707141,5.0,6.0,graph,A1SL65Z68BK1UT,351SEKWQS0H1WG1CCNTKMLTGA3GMDY,7,True
109,"[17915, 113988, 115560]","[u'right', u'right', u'up']","[1644, 2097, 2630, 3052, 4096, 4471, 5559, 6234, 6563, 6853, 8015, 8359, 8663, 9447, 9753, 10059]","[u'4', u'3', u'2', u'5', u'9', u'17', u'16', u'15', u'8', u'14', u'11', u'6', u'10', u'7', u'13', u'12']",2.0,"[76, 0, 0]",1.6,45.0,"[1, 2, 6, 10]","[17915, 3095, 4]",8.4,869842,3.0,7.0,graph,A1SL65Z68BK1UT,351SEKWQS0H1WG1CCNTKMLTGA3GMDY,7,True
